data_hora,instancia,algoritmo,alfa,num_iteracoes,tamanho_bloco,seed,tempo_seg,melhor_custo,media_custos,melhor_alfa
2026-07-05 21:39:01,./PCSPG-CRR\D02-A.stp,reativo,0.1;0.2;0.3,300,30,1783298131,11.030,50,50,0.2
2026-07-05 21:39:01,./PCSPG-CRR\D02-B.stp,guloso,,,,1783298132,0.036,356,356,
2026-07-05 21:39:02,./PCSPG-CRR\D02-B.stp,randomizado,0.1,30,,1783298132,1.117,296,333.5,
2026-07-05 21:39:13,./PCSPG-CRR\D02-B.stp,reativo,0.1;0.2;0.3,300,30,1783298132,11.010,267,323.773333333333,0.3
2026-07-05 21:39:13,./PCSPG-CRR\D03-A.stp,guloso,,,,1783298133,0.036,827,827,
2026-07-05 21:39:14,./PCSPG-CRR\D03-A.stp,randomizado,0.1,30,,1783298133,1.095,823,825.666666666667,
2026-07-05 21:39:25,./PCSPG-CRR\D03-A.stp,reativo,0.1;0.2;0.3,300,30,1783298133,10.934,815,826.313333333333,0.3
2026-07-05 21:39:25,./PCSPG-CRR\D03-B.stp,guloso,,,,1783298134,0.035,1773,1773,
2026-07-05 21:39:26,./PCSPG-CRR\D03-B.stp,randomizado,0.1,30,,1783298134,1.079,1770,1778.33333333333,
2026-07-05 21:39:38,./PCSPG-CRR\D03-B.stp,reativo,0.1;0.2;0.3,300,30,1783298134,11.181,1753,1775.83666666667,0.3
2026-07-05 21:39:38,./PCSPG-CRR\D04-A.stp,guloso,,,,1783298135,0.042,1215,1215,
2026-07-05 21:39:39,./PCSPG-CRR\D04-A.stp,randomizado,0.1,30,,1783298135,1.101,1215,1215,
2026-07-05 21:39:50,./PCSPG-CRR\D04-A.stp,reativo,0.1;0.2;0.3,300,30,1783298135,11.013,1209,1215.63666666667,0.3
2026-07-05 21:39:50,./PCSPG-CRR\D04-B.stp,guloso,,,,1783298136,0.036,2060,2060,
2026-07-05 21:39:51,./PCSPG-CRR\D04-B.stp,randomizado,0.1,30,,1783298136,1.095,2050,2069.3,
2026-07-05 21:40:02,./PCSPG-CRR\D04-B.stp,reativo,0.1;0.2;0.3,300,30,1783298136,11.050,2041,2064.75,0.2
2026-07-05 21:40:03,./PCSPG-CRR\D05-A.stp,guloso,,,,1783298137,0.038,2194,2194,
2026-07-05 21:40:04,./PCSPG-CRR\D05-A.stp,randomizado,0.1,30,,1783298137,1.181,2193,2202,
2026-07-05 21:40:15,./PCSPG-CRR\D05-A.stp,reativo,0.1;0.2;0.3,300,30,1783298137,10.963,2188,2198.18,0.2
2026-07-05 21:40:15,./PCSPG-CRR\D05-B.stp,guloso,,,,1783298138,0.040,3252,3252,
2026-07-05 21:40:16,./PCSPG-CRR\D05-B.stp,randomizado,0.1,30,,1783298138,1.084,3234,3251.03333333333,
2026-07-05 21:40:27,./PCSPG-CRR\D05-B.stp,reativo,0.1;0.2;0.3,300,30,1783298138,10.974,3230,3253.89666666667,0.2
2026-07-05 21:40:27,./PCSPG-CRR\D06-A.stp,guloso,,,,1783298139,0.044,18,18,
2026-07-05 21:40:29,./PCSPG-CRR\D06-A.stp,randomizado,0.1,30,,1783298139,1.181,18,18,
2026-07-05 21:40:40,./PCSPG-CRR\D06-A.stp,reativo,0.1;0.2;0.3,300,30,1783298139,11.619,18,18,0.1
2026-07-05 21:40:40,./PCSPG-CRR\D06-B.stp,guloso,,,,1783298140,0.039,111,111,
2026-07-05 21:40:41,./PCSPG-CRR\D06-B.stp,randomizado,0.1,30,,1783298140,1.148,111,114.7,
2026-07-05 21:40:53,./PCSPG-CRR\D06-B.stp,reativo,0.1;0.2;0.3,300,30,1783298140,11.841,83,111.193333333333,0.2
2026-07-05 21:40:53,./PCSPG-CRR\D07-A.stp,guloso,,,,1783298141,0.039,50,50,
2026-07-05 21:40:55,./PCSPG-CRR\D07-A.stp,randomizado,0.1,30,,1783298141,1.196,50,50,
2026-07-05 21:41:06,./PCSPG-CRR\D07-A.stp,reativo,0.1;0.2;0.3,300,30,1783298141,11.721,50,50,0.3
2026-07-05 21:41:06,./PCSPG-CRR\D07-B.stp,guloso,,,,1783298142,0.042,267,267,
2026-07-05 21:41:08,./PCSPG-CRR\D07-B.stp,randomizado,0.1,30,,1783298142,1.157,224,246.066666666667,
2026-07-05 21:41:19,./PCSPG-CRR\D07-B.stp,reativo,0.1;0.2;0.3,300,30,1783298142,11.937,189,237.446666666667,0.2
2026-07-05 21:41:20,./PCSPG-CRR\D08-A.stp,guloso,,,,1783298143,0.046,793,793,
2026-07-05 21:41:21,./PCSPG-CRR\D08-A.stp,randomizado,0.1,30,,1783298143,1.165,789,800.233333333333,
2026-07-05 21:41:32,./PCSPG-CRR\D08-A.stp,reativo,0.1;0.2;0.3,300,30,1783298143,11.742,784,802.446666666667,0.3
2026-07-05 21:41:33,./PCSPG-CRR\D08-B.stp,guloso,,,,1783298144,0.048,1234,1234,
2026-07-05 21:41:34,./PCSPG-CRR\D08-B.stp,randomizado,0.1,30,,1783298144,1.201,1227,1242.93333333333,
2026-07-05 21:41:46,./PCSPG-CRR\D08-B.stp,reativo,0.1;0.2;0.3,300,30,1783298144,11.930,1207,1239.69666666667,0.2
2026-07-05 21:41:46,./PCSPG-CRR\D09-A.stp,guloso,,,,1783298145,0.041,1146,1146,
2026-07-05 21:41:47,./PCSPG-CRR\D09-A.stp,randomizado,0.1,30,,1783298145,1.180,1122,1140.86666666667,
2026-07-05 21:41:59,./PCSPG-CRR\D09-A.stp,reativo,0.1;0.2;0.3,300,30,1783298145,11.879,1112,1140.22,0.3
2026-07-05 21:41:59,./PCSPG-CRR\D09-B.stp,guloso,,,,1783298146,0.052,1602,1602,
2026-07-05 21:42:00,./PCSPG-CRR\D09-B.stp,randomizado,0.1,30,,1783298146,1.221,1603,1625.13333333333,
2026-07-05 21:42:13,./PCSPG-CRR\D09-B.stp,reativo,0.1;0.2;0.3,300,30,1783298146,12.887,1593,1624.73333333333,0.3
2026-07-05 21:42:14,./PCSPG-CRR\D10-A.stp,guloso,,,,1783298147,0.043,1719,1719,
2026-07-05 21:42:15,./PCSPG-CRR\D10-A.stp,randomizado,0.1,30,,1783298147,1.171,1723,1733.3,
2026-07-05 21:42:27,./PCSPG-CRR\D10-A.stp,reativo,0.1;0.2;0.3,300,30,1783298147,11.785,1714,1733.59,0.3
2026-07-05 21:42:27,./PCSPG-CRR\D10-B.stp,guloso,,,,1783298148,0.042,2200,2200,
2026-07-05 21:42:28,./PCSPG-CRR\D10-B.stp,randomizado,0.1,30,,1783298148,1.206,2184,2195.46666666667,
2026-07-05 21:42:40,./PCSPG-CRR\D10-B.stp,reativo,0.1;0.2;0.3,300,30,1783298148,11.869,2177,2194.42333333333,0.2
2026-07-05 21:42:40,./PCSPG-CRR\D11-A.stp,guloso,,,,1783298149,0.044,18,18,
2026-07-05 21:42:42,./PCSPG-CRR\D11-A.stp,randomizado,0.1,30,,1783298149,1.305,18,18,
2026-07-05 21:42:55,./PCSPG-CRR\D11-A.stp,reativo,0.1;0.2;0.3,300,30,1783298149,13.721,18,18,0.2
2026-07-05 21:42:56,./PCSPG-CRR\D11-B.stp,guloso,,,,1783298150,0.043,67,67,
2026-07-05 21:42:57,./PCSPG-CRR\D11-B.stp,randomizado,0.1,30,,1783298150,1.281,46,68.8333333333333,
2026-07-05 21:43:11,./PCSPG-CRR\D11-B.stp,reativo,0.1;0.2;0.3,300,30,1783298150,13.788,39,59.21,0.3
2026-07-05 21:43:11,./PCSPG-CRR\D12-A.stp,guloso,,,,1783298151,0.044,47,47,
2026-07-05 21:43:12,./PCSPG-CRR\D12-A.stp,randomizado,0.1,30,,1783298151,1.327,47,47.7333333333333,
2026-07-05 21:43:26,./PCSPG-CRR\D12-A.stp,reativo,0.1;0.2;0.3,300,30,1783298151,13.615,45,47.8666666666667,0.2
2026-07-05 21:43:26,./PCSPG-CRR\D12-B.stp,guloso,,,,1783298152,0.043,67,67,
2026-07-05 21:43:27,./PCSPG-CRR\D12-B.stp,randomizado,0.1,30,,1783298152,1.327,52,67.4333333333333,
2026-07-05 21:43:41,./PCSPG-CRR\D12-B.stp,reativo,0.1;0.2;0.3,300,30,1783298152,13.618,50,70.0566666666667,0.3
2026-07-05 21:43:41,./PCSPG-CRR\D13-A.stp,guloso,,,,1783298153,0.043,527,527,
2026-07-05 21:43:42,./PCSPG-CRR\D13-A.stp,randomizado,0.1,30,,1783298153,1.290,510,524.3,
2026-07-05 21:43:56,./PCSPG-CRR\D13-A.stp,reativo,0.1;0.2;0.3,300,30,1783298153,13.686,505,532.256666666667,0.1
2026-07-05 21:43:56,./PCSPG-CRR\D13-B.stp,guloso,,,,1783298154,0.045,583,583,
2026-07-05 21:43:57,./PCSPG-CRR\D13-B.stp,randomizado,0.1,30,,1783298154,1.336,571,583.066666666667,
2026-07-05 21:44:11,./PCSPG-CRR\D13-B.stp,reativo,0.1;0.2;0.3,300,30,1783298154,13.732,559,592.776666666667,0.1
2026-07-05 21:44:11,./PCSPG-CRR\D14-A.stp,guloso,,,,1783298155,0.045,672,672,
2026-07-05 21:44:13,./PCSPG-CRR\D14-A.stp,randomizado,0.1,30,,1783298155,1.356,654,668.166666666667,
2026-07-05 21:44:26,./PCSPG-CRR\D14-A.stp,reativo,0.1;0.2;0.3,300,30,1783298155,13.541,652,688.013333333333,0.2
2026-07-05 21:44:26,./PCSPG-CRR\D14-B.stp,guloso,,,,1783298156,0.045,766,766,
2026-07-05 21:44:28,./PCSPG-CRR\D14-B.stp,randomizado,0.1,30,,1783298156,1.336,743,754.466666666667,
2026-07-05 21:44:42,./PCSPG-CRR\D14-B.stp,reativo,0.1;0.2;0.3,300,30,1783298156,13.805,730,762.856666666667,0.1
2026-07-05 21:44:42,./PCSPG-CRR\D15-A.stp,guloso,,,,1783298157,0.047,1096,1096,
2026-07-05 21:44:43,./PCSPG-CRR\D15-A.stp,randomizado,0.1,30,,1783298157,1.342,1089,1104.43333333333,
2026-07-05 21:44:57,./PCSPG-CRR\D15-A.stp,reativo,0.1;0.2;0.3,300,30,1783298157,13.720,1089,1119.82,0.1
2026-07-05 21:44:57,./PCSPG-CRR\D15-B.stp,guloso,,,,1783298158,0.047,1177,1177,
2026-07-05 21:44:59,./PCSPG-CRR\D15-B.stp,randomizado,0.1,30,,1783298158,1.407,1167,1175.8,
2026-07-05 21:45:12,./PCSPG-CRR\D15-B.stp,reativo,0.1;0.2;0.3,300,30,1783298158,13.806,1160,1182.95666666667,0.2
2026-07-05 21:45:13,./PCSPG-CRR\D16-A.stp,guloso,,,,1783298159,0.062,14,14,
2026-07-05 21:45:15,./PCSPG-CRR\D16-A.stp,randomizado,0.1,30,,1783298159,1.936,13,15.6666666666667,
2026-07-05 21:45:34,./PCSPG-CRR\D16-A.stp,reativo,0.1;0.2;0.3,300,30,1783298159,19.095,13,16.7366666666667,0.1
2026-07-05 21:45:34,./PCSPG-CRR\D16-B.stp,guloso,,,,1783298160,0.064,20,20,
2026-07-05 21:45:36,./PCSPG-CRR\D16-B.stp,randomizado,0.1,30,,1783298160,1.905,16,22.3333333333333,
2026-07-05 21:45:55,./PCSPG-CRR\D16-B.stp,reativo,0.1;0.2;0.3,300,30,1783298160,19.099,14,22.5066666666667,0.1
2026-07-05 21:45:55,./PCSPG-CRR\D17-A.stp,guloso,,,,1783298161,0.065,30,30,
2026-07-05 21:45:57,./PCSPG-CRR\D17-A.stp,randomizado,0.1,30,,1783298161,1.971,31,36.9,
2026-07-05 21:46:17,./PCSPG-CRR\D17-A.stp,reativo,0.1;0.2;0.3,300,30,1783298161,19.328,29,38.01,0.2
2026-07-05 21:46:17,./PCSPG-CRR\D17-B.stp,guloso,,,,1783298162,0.061,34,34,
2026-07-05 21:46:19,./PCSPG-CRR\D17-B.stp,randomizado,0.1,30,,1783298162,1.954,31,40.3,
2026-07-05 21:46:38,./PCSPG-CRR\D17-B.stp,reativo,0.1;0.2;0.3,300,30,1783298162,19.163,29,42.23,0.1
2026-07-05 21:46:38,./PCSPG-CRR\D18-A.stp,guloso,,,,1783298163,0.066,286,286,
2026-07-05 21:46:40,./PCSPG-CRR\D18-A.stp,randomizado,0.1,30,,1783298163,1.955,268,287.866666666667,
2026-07-05 21:47:00,./PCSPG-CRR\D18-A.stp,reativo,0.1;0.2;0.3,300,30,1783298163,19.412,265,287.606666666667,0.2
2026-07-05 21:47:00,./PCSPG-CRR\D18-B.stp,guloso,,,,1783298164,0.063,299,299,
2026-07-05 21:47:02,./PCSPG-CRR\D18-B.stp,randomizado,0.1,30,,1783298164,1.945,278,293.4,
2026-07-05 21:47:21,./PCSPG-CRR\D18-B.stp,reativo,0.1;0.2;0.3,300,30,1783298164,19.376,268,288.466666666667,0.2
2026-07-05 21:47:21,./PCSPG-CRR\D19-A.stp,guloso,,,,1783298165,0.068,394,394,
2026-07-05 21:47:23,./PCSPG-CRR\D19-A.stp,randomizado,0.1,30,,1783298165,1.959,382,395.833333333333,
2026-07-05 21:47:43,./PCSPG-CRR\D19-A.stp,reativo,0.1;0.2;0.3,300,30,1783298165,19.383,367,392.133333333333,0.3
2026-07-05 21:47:43,./PCSPG-CRR\D19-B.stp,guloso,,,,1783298166,0.069,410,410,
2026-07-05 21:47:45,./PCSPG-CRR\D19-B.stp,randomizado,0.1,30,,1783298166,1.936,384,398.3,
2026-07-05 21:48:04,./PCSPG-CRR\D19-B.stp,reativo,0.1;0.2;0.3,300,30,1783298166,19.479,364,388.41,0.3
2026-07-05 21:48:05,./PCSPG-CRR\D20-A.stp,guloso,,,,1783298167,0.063,625,625,
2026-07-05 21:48:07,./PCSPG-CRR\D20-A.stp,randomizado,0.1,30,,1783298167,1.950,607,619.866666666667,
2026-07-05 21:48:26,./PCSPG-CRR\D20-A.stp,reativo,0.1;0.2;0.3,300,30,1783298167,19.538,594,613.893333333333,0.3
2026-07-05 21:48:27,./PCSPG-CRR\D20-B.stp,guloso,,,,1783298168,0.068,622,622,
2026-07-05 21:48:29,./PCSPG-CRR\D20-B.stp,randomizado,0.1,30,,1783298168,2.047,612,622.866666666667,
2026-07-05 21:48:48,./PCSPG-CRR\D20-B.stp,reativo,0.1;0.2;0.3,300,30,1783298168,19.521,592,615.356666666667,0.3
2026-07-05 21:48:49,./PCSPG-JMP\K100.1.stp,guloso,,,,1783298169,0.001,124108,124108,
2026-07-05 21:48:49,./PCSPG-JMP\K100.1.stp,randomizado,0.1,30,,1783298169,0.027,124108,124108,
2026-07-05 21:48:49,./PCSPG-JMP\K100.1.stp,reativo,0.1;0.2;0.3,300,30,1783298169,0.229,124108,124108,0.2
2026-07-05 21:48:49,./PCSPG-JMP\K100.10.stp,guloso,,,,1783298170,0.001,133567,133567,
2026-07-05 21:48:49,./PCSPG-JMP\K100.10.stp,randomizado,0.1,30,,1783298170,0.022,133567,133567,
2026-07-05 21:48:49,./PCSPG-JMP\K100.10.stp,reativo,0.1;0.2;0.3,300,30,1783298170,0.216,133567,133567,0.1
2026-07-05 21:48:49,./PCSPG-JMP\K100.2.stp,guloso,,,,1783298171,0.001,208700,208700,
2026-07-05 21:48:49,./PCSPG-JMP\K100.2.stp,randomizado,0.1,30,,1783298171,0.022,208700,208700,
2026-07-05 21:48:49,./PCSPG-JMP\K100.2.stp,reativo,0.1;0.2;0.3,300,30,1783298171,0.234,208700,208700,0.3
2026-07-05 21:48:49,./PCSPG-JMP\K100.3.stp,guloso,,,,1783298172,0.001,115953,115953,
2026-07-05 21:48:49,./PCSPG-JMP\K100.3.stp,randomizado,0.1,30,,1783298172,0.023,115953,115953,
2026-07-05 21:48:50,./PCSPG-JMP\K100.3.stp,reativo,0.1;0.2;0.3,300,30,1783298172,0.224,115953,115953,0.1
2026-07-05 21:48:50,./PCSPG-JMP\K100.4.stp,guloso,,,,1783298173,0.002,88159,88159,
2026-07-05 21:48:50,./PCSPG-JMP\K100.4.stp,randomizado,0.1,30,,1783298173,0.026,88159,88159,
2026-07-05 21:48:50,./PCSPG-JMP\K100.4.stp,reativo,0.1;0.2;0.3,300,30,1783298173,0.219,87498,88112.73,0.3
2026-07-05 21:48:50,./PCSPG-JMP\K100.5.stp,guloso,,,,1783298174,0.001,119078,119078,
2026-07-05 21:48:50,./PCSPG-JMP\K100.5.stp,randomizado,0.1,30,,1783298174,0.022,119078,119863,
2026-07-05 21:48:50,./PCSPG-JMP\K100.5.stp,reativo,0.1;0.2;0.3,300,30,1783298174,0.212,119078,120224.1,0.3
2026-07-05 21:48:50,./PCSPG-JMP\K100.6.stp,guloso,,,,1783298175,0.001,135201,135201,
2026-07-05 21:48:50,./PCSPG-JMP\K100.6.stp,randomizado,0.1,30,,1783298175,0.022,135201,135201,
2026-07-05 21:48:50,./PCSPG-JMP\K100.6.stp,reativo,0.1;0.2;0.3,300,30,1783298175,0.201,132886,134838.316666667,0.3
2026-07-05 21:48:50,./PCSPG-JMP\K100.7.stp,guloso,,,,1783298176,0.001,176878,176878,
2026-07-05 21:48:50,./PCSPG-JMP\K100.7.stp,randomizado,0.1,30,,1783298176,0.022,176878,176878,
2026-07-05 21:48:51,./PCSPG-JMP\K100.7.stp,reativo,0.1;0.2;0.3,300,30,1783298176,0.209,176878,176878,0.1
2026-07-05 21:48:51,./PCSPG-JMP\K100.8.stp,guloso,,,,1783298177,0.001,231547,231547,
2026-07-05 21:48:51,./PCSPG-JMP\K100.8.stp,randomizado,0.1,30,,1783298177,0.022,231547,231547,
2026-07-05 21:48:51,./PCSPG-JMP\K100.8.stp,reativo,0.1;0.2;0.3,300,30,1783298177,0.218,231547,231547,0.2
2026-07-05 21:48:51,./PCSPG-JMP\K100.9.stp,guloso,,,,1783298178,0.001,122917,122917,
2026-07-05 21:48:51,./PCSPG-JMP\K100.9.stp,randomizado,0.1,30,,1783298178,0.023,122917,122917,
2026-07-05 21:48:51,./PCSPG-JMP\K100.9.stp,reativo,0.1;0.2;0.3,300,30,1783298178,0.221,122917,122917,0.1
2026-07-05 21:48:51,./PCSPG-JMP\K100.stp,guloso,,,,1783298179,0.001,135511,135511,
2026-07-05 21:48:51,./PCSPG-JMP\K100.stp,randomizado,0.1,30,,1783298179,0.022,135511,135511,
2026-07-05 21:48:51,./PCSPG-JMP\K100.stp,reativo,0.1;0.2;0.3,300,30,1783298179,0.216,135511,135511,0.3
2026-07-05 21:48:51,./PCSPG-JMP\K200.stp,guloso,,,,1783298180,0.002,332946,332946,
2026-07-05 21:48:51,./PCSPG-JMP\K200.stp,randomizado,0.1,30,,1783298180,0.063,332946,332946,
2026-07-05 21:48:52,./PCSPG-JMP\K200.stp,reativo,0.1;0.2;0.3,300,30,1783298180,0.612,332946,332958.11,0.2
2026-07-05 21:48:52,./PCSPG-JMP\K400.1.stp,guloso,,,,1783298181,0.006,497638,497638,
2026-07-05 21:48:52,./PCSPG-JMP\K400.1.stp,randomizado,0.1,30,,1783298181,0.186,497638,498077.6,
2026-07-05 21:48:54,./PCSPG-JMP\K400.1.stp,reativo,0.1;0.2;0.3,300,30,1783298181,1.953,496143,497989.943333333,0.2
2026-07-05 21:48:54,./PCSPG-JMP\K400.10.stp,guloso,,,,1783298182,0.006,415876,415876,
2026-07-05 21:48:54,./PCSPG-JMP\K400.10.stp,randomizado,0.1,30,,1783298182,0.194,411922,413302.966666667,
2026-07-05 21:48:56,./PCSPG-JMP\K400.10.stp,reativo,0.1;0.2;0.3,300,30,1783298182,1.903,411319,412868.953333333,0.2
2026-07-05 21:48:56,./PCSPG-JMP\K400.2.stp,guloso,,,,1783298183,0.006,487248,487248,
2026-07-05 21:48:57,./PCSPG-JMP\K400.2.stp,randomizado,0.1,30,,1783298183,0.199,487248,487248,
2026-07-05 21:48:59,./PCSPG-JMP\K400.2.stp,reativo,0.1;0.2;0.3,300,30,1783298183,2.033,487248,487248,0.1
2026-07-05 21:48:59,./PCSPG-JMP\K400.3.stp,guloso,,,,1783298184,0.009,422309,422309,
2026-07-05 21:48:59,./PCSPG-JMP\K400.3.stp,randomizado,0.1,30,,1783298184,0.210,422309,422810.666666667,
2026-07-05 21:49:01,./PCSPG-JMP\K400.3.stp,reativo,0.1;0.2;0.3,300,30,1783298184,2.028,422309,423023.976666667,0.1
2026-07-05 21:49:01,./PCSPG-JMP\K400.4.stp,guloso,,,,1783298185,0.006,412274,412274,
2026-07-05 21:49:01,./PCSPG-JMP\K400.4.stp,randomizado,0.1,30,,1783298185,0.188,410305,411861.166666667,
2026-07-05 21:49:03,./PCSPG-JMP\K400.4.stp,reativo,0.1;0.2;0.3,300,30,1783298185,1.978,409114,412427.55,0.3
2026-07-05 21:49:03,./PCSPG-JMP\K400.5.stp,guloso,,,,1783298186,0.007,535021,535021,
2026-07-05 21:49:03,./PCSPG-JMP\K400.5.stp,randomizado,0.1,30,,1783298186,0.188,535021,535021,
2026-07-05 21:49:05,./PCSPG-JMP\K400.5.stp,reativo,0.1;0.2;0.3,300,30,1783298186,1.939,533429,536347.92,0.3
2026-07-05 21:49:05,./PCSPG-JMP\K400.6.stp,guloso,,,,1783298187,0.007,377091,377091,
2026-07-05 21:49:05,./PCSPG-JMP\K400.6.stp,randomizado,0.1,30,,1783298187,0.204,377091,377091,
2026-07-05 21:49:07,./PCSPG-JMP\K400.6.stp,reativo,0.1;0.2;0.3,300,30,1783298187,2.000,377091,377315.58,0.1
2026-07-05 21:49:07,./PCSPG-JMP\K400.7.stp,guloso,,,,1783298188,0.007,503351,503351,
2026-07-05 21:49:08,./PCSPG-JMP\K400.7.stp,randomizado,0.1,30,,1783298188,0.199,502970,504868.633333333,
2026-07-05 21:49:10,./PCSPG-JMP\K400.7.stp,reativo,0.1;0.2;0.3,300,30,1783298188,1.986,500992,504680.33,0.3
2026-07-05 21:49:10,./PCSPG-JMP\K400.8.stp,guloso,,,,1783298189,0.008,419048,419048,
2026-07-05 21:49:10,./PCSPG-JMP\K400.8.stp,randomizado,0.1,30,,1783298189,0.198,419048,419048,
2026-07-05 21:49:12,./PCSPG-JMP\K400.8.stp,reativo,0.1;0.2;0.3,300,30,1783298189,2.002,419048,419048,0.2
2026-07-05 21:49:12,./PCSPG-JMP\K400.9.stp,guloso,,,,1783298190,0.006,395796,395796,
2026-07-05 21:49:12,./PCSPG-JMP\K400.9.stp,randomizado,0.1,30,,1783298190,0.190,395796,395796,
2026-07-05 21:49:14,./PCSPG-JMP\K400.9.stp,reativo,0.1;0.2;0.3,300,30,1783298190,1.978,395796,395796,0.3
2026-07-05 21:49:14,./PCSPG-JMP\K400.stp,guloso,,,,1783298191,0.007,356364,356364,
2026-07-05 21:49:14,./PCSPG-JMP\K400.stp,randomizado,0.1,30,,1783298191,0.208,356364,356364,
2026-07-05 21:49:16,./PCSPG-JMP\K400.stp,reativo,0.1;0.2;0.3,300,30,1783298191,2.021,356364,357964.943333333,0.3
2026-07-05 21:49:16,./PCSPG-JMP\P100.1.stp,guloso,,,,1783298192,0.001,983314,983314,
2026-07-05 21:49:16,./PCSPG-JMP\P100.1.stp,randomizado,0.1,30,,1783298192,0.029,968200,979991.233333333,
2026-07-05 21:49:17,./PCSPG-JMP\P100.1.stp,reativo,0.1;0.2;0.3,300,30,1783298192,0.259,963039,986383.306666667,0.3
2026-07-05 21:49:17,./PCSPG-JMP\P100.2.stp,guloso,,,,1783298193,0.001,511950,511950,
2026-07-05 21:49:17,./PCSPG-JMP\P100.2.stp,randomizado,0.1,30,,1783298193,0.026,471537,501023.466666667,
2026-07-05 21:49:17,./PCSPG-JMP\P100.2.stp,reativo,0.1;0.2;0.3,300,30,1783298193,0.255,402350,489958.753333333,0.3
2026-07-05 21:49:17,./PCSPG-JMP\P100.3.stp,guloso,,,,1783298194,0.001,741828,741828,
2026-07-05 21:49:17,./PCSPG-JMP\P100.3.stp,randomizado,0.1,30,,1783298194,0.027,689162,713498.4,
2026-07-05 21:49:17,./PCSPG-JMP\P100.3.stp,reativo,0.1;0.2;0.3,300,30,1783298194,0.267,670531,731317.503333333,0.2
2026-07-05 21:49:17,./PCSPG-JMP\P100.4.stp,guloso,,,,1783298195,0.001,889585,889585,
2026-07-05 21:49:17,./PCSPG-JMP\P100.4.stp,randomizado,0.1,30,,1783298195,0.030,827789,873106.066666667,
2026-07-05 21:49:18,./PCSPG-JMP\P100.4.stp,reativo,0.1;0.2;0.3,300,30,1783298195,0.257,827789,863918.483333333,0.1
2026-07-05 21:49:18,./PCSPG-JMP\P100.stp,guloso,,,,1783298196,0.001,844839,844839,
2026-07-05 21:49:18,./PCSPG-JMP\P100.stp,randomizado,0.1,30,,1783298196,0.031,821854,841045.633333333,
2026-07-05 21:49:18,./PCSPG-JMP\P100.stp,reativo,0.1;0.2;0.3,300,30,1783298196,0.284,810552,843376.173333333,0.2
2026-07-05 21:49:18,./PCSPG-JMP\P200.stp,guloso,,,,1783298197,0.003,1406940,1406940,
2026-07-05 21:49:18,./PCSPG-JMP\P200.stp,randomizado,0.1,30,,1783298197,0.075,1371509,1393758.6,
2026-07-05 21:49:19,./PCSPG-JMP\P200.stp,reativo,0.1;0.2;0.3,300,30,1783298197,0.752,1368306,1421718.20333333,0.1
2026-07-05 21:49:19,./PCSPG-JMP\P400.1.stp,guloso,,,,1783298198,0.008,3210669,3210669,
2026-07-05 21:49:19,./PCSPG-JMP\P400.1.stp,randomizado,0.1,30,,1783298198,0.234,3041287,3145380.23333333,
2026-07-05 21:49:22,./PCSPG-JMP\P400.1.stp,reativo,0.1;0.2;0.3,300,30,1783298198,2.496,3015701,3148404.69666667,0.3
2026-07-05 21:49:22,./PCSPG-JMP\P400.2.stp,guloso,,,,1783298199,0.008,2784706,2784706,
2026-07-05 21:49:22,./PCSPG-JMP\P400.2.stp,randomizado,0.1,30,,1783298199,0.237,2681489,2747482.46666667,
2026-07-05 21:49:24,./PCSPG-JMP\P400.2.stp,reativo,0.1;0.2;0.3,300,30,1783298199,2.418,2642654,2767105.64,0.3
2026-07-05 21:49:24,./PCSPG-JMP\P400.3.stp,guloso,,,,1783298200,0.009,3298875,3298875,
2026-07-05 21:49:25,./PCSPG-JMP\P400.3.stp,randomizado,0.1,30,,1783298200,0.250,3226430,3277686.26666667,
2026-07-05 21:49:27,./PCSPG-JMP\P400.3.stp,reativo,0.1;0.2;0.3,300,30,1783298200,2.459,3191249,3295528.79666667,0.2
2026-07-05 21:49:27,./PCSPG-JMP\P400.4.stp,guloso,,,,1783298201,0.008,3291785,3291785,
2026-07-05 21:49:28,./PCSPG-JMP\P400.4.stp,randomizado,0.1,30,,1783298201,0.231,3141612,3218636.36666667,
2026-07-05 21:49:30,./PCSPG-JMP\P400.4.stp,reativo,0.1;0.2;0.3,300,30,1783298201,2.412,3090661,3225194.88333333,0.2
2026-07-05 21:49:30,./PCSPG-JMP\P400.stp,guloso,,,,1783298202,0.008,2772308,2772308,
2026-07-05 21:49:30,./PCSPG-JMP\P400.stp,randomizado,0.1,30,,1783298202,0.264,2684729,2775526.16666667,
2026-07-05 21:49:33,./PCSPG-JMP\P400.stp,reativo,0.1;0.2;0.3,300,30,1783298202,2.478,2673326,2798345.26666667,0.3
2026-07-05 21:52:12,./PCSPG-CRR\C01-A.stp,guloso,,,,1783299132,0.011,18,18,
2026-07-05 21:52:12,./PCSPG-CRR\C01-A.stp,randomizado,0.1,30,,1783299132,0.365,18,18,
2026-07-05 21:52:15,./PCSPG-CRR\C01-A.stp,reativo,0.1;0.2;0.3,300,30,1783299132,3.099,18,18,0.1
2026-07-05 21:52:15,./PCSPG-CRR\C01-B.stp,guloso,,,,1783299133,0.010,126,126,
2026-07-05 21:52:16,./PCSPG-CRR\C01-B.stp,randomizado,0.1,30,,1783299133,0.301,118,121.466666666667,
2026-07-05 21:52:19,./PCSPG-CRR\C01-B.stp,reativo,0.1;0.2;0.3,300,30,1783299133,3.121,102,120.573333333333,0.3
